,Image Name,Acc,F1,Jaccard,Recall,Precision
147,ISIC_0000150.jpg,0.9598541259765625,0.9379115044247788,0.8830822556992401,0.9405973398968145,0.9352409638554217
148,ISIC_0000063.jpg,0.94378662109375,0.9301346482078513,0.8693941220264474,0.8693941220264474,1.0
149,ISIC_0014740.jpg,0.911102294921875,0.923531264766105,0.8579266954422415,0.9763821047957372,0.876108178105389
150,ISIC_0015144.jpg,0.980682373046875,0.9117524048515265,0.8378170637970792,1.0,0.8378170637970792
151,ISIC_0000247.jpg,0.98583984375,0.9427231206023948,0.891652072387624,0.985546522131888,0.9034662250088726
152,ISIC_0015203.jpg,0.929412841796875,0.9504774547167387,0.9056284297925294,0.9144522720718494,0.9894574956537244
153,ISIC_0000234.jpg,0.928466796875,0.9082188026156075,0.8318688806799842,0.8318688806799842,1.0
154,ISIC_0010182.jpg,0.9938812255859375,0.9259190836874193,0.8620571035431717,0.9149324571011318,0.93717277486911
155,ISIC_0000006.jpg,0.9897613525390625,0.9439572371168463,0.8938627016766846,0.9539162727886563,0.9342040006612663
156,ISIC_0013394.jpg,0.9828338623046875,0.7594611930724824,0.6122026887280249,1.0,0.6122026887280249
157,ISIC_0000458.jpg,0.9654388427734375,0.9254517328769378,0.8612472433227151,0.864743510886948,0.9953274336283185
158,ISIC_0011372.jpg,0.9376678466796875,0.5699547320770607,0.39855712603062426,0.9992617201919527,0.39867452135493375
159,ISIC_0014529.jpg,0.99798583984375,0.8788990825688073,0.7839607201309329,0.9979166666666667,0.7852459016393443
160,ISIC_0010201.jpg,0.9674835205078125,0.9671562658939937,0.9364013489718567,0.938698578908003,0.9973933498633099
161,ISIC_0015170.jpg,0.5836334228515625,0.6041173995676585,0.43278524954788283,1.0,0.43278524954788283
162,ISIC_0000294.jpg,0.8553466796875,0.890740612682387,0.8030048001994888,0.8030048001994888,1.0
163,ISIC_0012358.jpg,0.989013671875,0.9272580319256415,0.8643812394047843,0.9930750919714347,0.8696228917945803
164,ISIC_0013833.jpg,0.7302093505859375,0.8237943852585632,0.7003829729546532,0.7007154482571545,0.999323001039677
165,ISIC_0014072.jpg,0.6481475830078125,0.5667637388445279,0.39544334329610403,0.3957338510783439,0.9981470451988618
166,ISIC_0001212.jpg,0.9825897216796875,0.9208573212180066,0.8533230492351201,0.9575879976918639,0.8868403473613894
